subject	roi	cls	cv_r2_median	cv_r2_mean
23	LO	sus-plus-plus_dyn-minus-zero	0.09702092409133911	0.12351009249687195
23	TO	sus-plus-plus_dyn-minus-zero	0.026409262791275978	0.04830629751086235
23	VO	sus-plus-plus_dyn-minus-zero	0.009305483661592007	0.0178334079682827
24	LO	sus-plus-plus_dyn-minus-zero	0.13285399973392487	0.17900067567825317
24	TO	sus-plus-plus_dyn-minus-zero	0.03914176672697067	0.06257089972496033
24	V1	sus-plus-plus_dyn-minus-zero	0.193693608045578	0.2359064370393753
24	V2	sus-plus-plus_dyn-minus-zero	0.15857189893722534	0.20634213089942932
24	V3AB	sus-plus-plus_dyn-minus-zero	0.046046365052461624	0.07434256374835968
24	V3	sus-plus-plus_dyn-minus-zero	0.13510164618492126	0.18190164864063263
24	VO	sus-plus-plus_dyn-minus-zero	0.02651950716972351	0.04006772115826607
24	hV4	sus-plus-plus_dyn-minus-zero	0.046119458973407745	0.07421183586120605
25	V1	sus-plus-plus_dyn-minus-zero	0.00022706382151227444	0.03589017689228058
25	V2	sus-plus-plus_dyn-minus-zero	0.0009097663569264114	0.015413970686495304
25	V3	sus-plus-plus_dyn-minus-zero	0.004383678548038006	0.0282344538718462
26	LO	sus-plus-plus_dyn-minus-zero	0.022123277187347412	0.05517954379320145
26	TO	sus-plus-plus_dyn-minus-zero	0.01769963838160038	0.037738848477602005
26	V2	sus-plus-plus_dyn-minus-zero	0.1387186348438263	0.16744914650917053
26	V3AB	sus-plus-plus_dyn-minus-zero	0.008898649364709854	0.017675112932920456
26	V3	sus-plus-plus_dyn-minus-zero	0.0878652036190033	0.11723111569881439
26	VO	sus-plus-plus_dyn-minus-zero	0.0011699390597641468	-0.0009893107926473022
26	hV4	sus-plus-plus_dyn-minus-zero	0.018706167116761208	0.04701278358697891
27	TO	sus-plus-plus_dyn-minus-zero	0.013380443677306175	0.03453582897782326
27	VO	sus-plus-plus_dyn-minus-zero	0.004099283367395401	0.006987561006098986
28	V1	sus-plus-plus_dyn-minus-zero	0.031511589884757996	0.08594093471765518
28	V2	sus-plus-plus_dyn-minus-zero	0.07130175083875656	0.10588473826646805
28	V3	sus-plus-plus_dyn-minus-zero	0.01229623518884182	0.03415742516517639
29	LO	sus-plus-plus_dyn-minus-zero	0.052648402750492096	0.09432683140039444
29	TO	sus-plus-plus_dyn-minus-zero	0.023190736770629883	0.04262250289320946
29	V2	sus-plus-plus_dyn-minus-zero	0.14215780794620514	0.1770065277814865
29	V3AB	sus-plus-plus_dyn-minus-zero	0.009421484544873238	0.01226684171706438
29	V3	sus-plus-plus_dyn-minus-zero	0.13030138611793518	0.17011487483978271
29	hV4	sus-plus-plus_dyn-minus-zero	0.018773451447486877	0.037779711186885834
30	LO	sus-plus-plus_dyn-minus-zero	0.12753576040267944	0.15798525512218475
30	TO	sus-plus-plus_dyn-minus-zero	0.02220412716269493	0.03907801955938339
30	VO	sus-plus-plus_dyn-minus-zero	0.01356152631342411	0.021114639937877655
1	LO	sus-plus-plus_dyn-plus-plus	0.12978529930114746	0.16100943088531494
1	TO	sus-plus-plus_dyn-plus-plus	0.03786312788724899	0.05775269493460655
1	VO	sus-plus-plus_dyn-plus-plus	0.011438429355621338	0.02183159627020359
1	hV4	sus-plus-plus_dyn-plus-plus	0.040287792682647705	0.06342768669128418
2	V1	sus-plus-plus_dyn-plus-plus	0.09231223165988922	0.16864730417728424
3	LO	sus-plus-plus_dyn-plus-plus	0.15423491597175598	0.1965734213590622
3	TO	sus-plus-plus_dyn-plus-plus	0.0415189191699028	0.06587079167366028
3	V2	sus-plus-plus_dyn-plus-plus	0.18208268284797668	0.22375759482383728
3	V3AB	sus-plus-plus_dyn-plus-plus	0.05693090707063675	0.09310479462146759
3	V3	sus-plus-plus_dyn-plus-plus	0.23156894743442535	0.26568368077278137
3	VO	sus-plus-plus_dyn-plus-plus	0.020261656492948532	0.03953361138701439
3	hV4	sus-plus-plus_dyn-plus-plus	0.03771425411105156	0.06745454668998718
4	V1	sus-plus-plus_dyn-plus-plus	0.3268198072910309	0.32291749119758606
5	LO	sus-plus-plus_dyn-plus-plus	0.11567755043506622	0.16259823739528656
5	TO	sus-plus-plus_dyn-plus-plus	0.020731445401906967	0.03958301991224289
5	V2	sus-plus-plus_dyn-plus-plus	0.2600441575050354	0.25527793169021606
5	V3AB	sus-plus-plus_dyn-plus-plus	0.044890180230140686	0.05989211052656174
5	V3	sus-plus-plus_dyn-plus-plus	0.19082139432430267	0.22153644263744354
5	hV4	sus-plus-plus_dyn-plus-plus	0.06063571944832802	0.09199979901313782
6	VO	sus-plus-plus_dyn-plus-plus	0.007277363911271095	0.011977091431617737
7	V1	sus-plus-plus_dyn-plus-plus	0.3273305892944336	0.3233393132686615
7	V2	sus-plus-plus_dyn-plus-plus	0.08719576895236969	-1.7920509576797485
8	LO	sus-plus-plus_dyn-plus-plus	0.020626891404390335	0.054251398891210556
8	TO	sus-plus-plus_dyn-plus-plus	0.00566467922180891	0.012699455954134464
8	V3AB	sus-plus-plus_dyn-plus-plus	0.014654213562607765	0.024032417684793472
8	V3	sus-plus-plus_dyn-plus-plus	0.15991273522377014	0.19961398839950562
8	VO	sus-plus-plus_dyn-plus-plus	0.0059105511754751205	0.010671445168554783
8	hV4	sus-plus-plus_dyn-plus-plus	0.014582222327589989	0.024506568908691406
9	V1	sus-plus-plus_dyn-plus-plus	0.3253781795501709	0.31784772872924805
9	V2	sus-plus-plus_dyn-plus-plus	0.3286449909210205	0.3320796489715576
9	V3	sus-plus-plus_dyn-plus-plus	0.2813459634780884	0.30180779099464417
10	LO	sus-plus-plus_dyn-plus-plus	0.08361147344112396	0.11965850740671158
10	TO	sus-plus-plus_dyn-plus-plus	0.025315016508102417	0.04546467587351799
10	V3AB	sus-plus-plus_dyn-plus-plus	0.027198880910873413	0.0424569770693779
10	VO	sus-plus-plus_dyn-plus-plus	0.014034200459718704	0.028976425528526306
10	hV4	sus-plus-plus_dyn-plus-plus	0.039692748337984085	0.07109752297401428
11	V1	sus-plus-plus_dyn-plus-plus	0.22243350744247437	0.23316419124603271
11	V2	sus-plus-plus_dyn-plus-plus	0.12281651049852371	0.16994290053844452
11	V3AB	sus-plus-plus_dyn-plus-plus	0.0196998193860054	0.04218733683228493
11	V3	sus-plus-plus_dyn-plus-plus	0.14133936166763306	0.1793476939201355
12	LO	sus-plus-plus_dyn-plus-plus	0.19003187119960785	0.23763155937194824
12	TO	sus-plus-plus_dyn-plus-plus	0.09602754563093185	0.11140167713165283
12	VO	sus-plus-plus_dyn-plus-plus	0.0252951979637146	0.03834519162774086
12	hV4	sus-plus-plus_dyn-plus-plus	0.0835181474685669	0.12496667355298996
13	V1	sus-plus-plus_dyn-plus-plus	0.2763896882534027	0.29024213552474976
14	LO	sus-plus-plus_dyn-plus-plus	0.06596726179122925	0.12041530013084412
14	TO	sus-plus-plus_dyn-plus-plus	0.011906414292752743	0.020783821120858192
14	V2	sus-plus-plus_dyn-plus-plus	0.2750600576400757	0.28229090571403503
14	V3AB	sus-plus-plus_dyn-plus-plus	0.012000519782304764	0.02825220115482807
14	V3	sus-plus-plus_dyn-plus-plus	0.13830530643463135	0.19646139442920685
14	VO	sus-plus-plus_dyn-plus-plus	0.0043263910338282585	0.010870134457945824
14	hV4	sus-plus-plus_dyn-plus-plus	0.01939423941075802	0.03823054954409599
15	V1	sus-plus-plus_dyn-plus-plus	0.23700189590454102	0.26169946789741516
15	V2	sus-plus-plus_dyn-plus-plus	0.22482068836688995	0.2590898871421814
15	V3	sus-plus-plus_dyn-plus-plus	0.20845270156860352	0.22797010838985443
16	LO	sus-plus-plus_dyn-plus-plus	0.01023308839648962	0.038428712636232376
16	TO	sus-plus-plus_dyn-plus-plus	0.012713945470750332	0.030422542244195938
16	V3AB	sus-plus-plus_dyn-plus-plus	0.026507996022701263	0.04817282781004906
16	VO	sus-plus-plus_dyn-plus-plus	0.003636835841462016	0.0052009508945047855
16	hV4	sus-plus-plus_dyn-plus-plus	0.021343249827623367	0.03915464133024216
17	V1	sus-plus-plus_dyn-plus-plus	0.2673078179359436	0.2914975583553314
17	V2	sus-plus-plus_dyn-plus-plus	0.24833092093467712	0.27359551191329956
17	V3AB	sus-plus-plus_dyn-plus-plus	0.0466853603720665	0.06597316265106201
17	V3	sus-plus-plus_dyn-plus-plus	0.22365835309028625	0.2490871250629425
18	LO	sus-plus-plus_dyn-plus-plus	0.029632382094860077	0.06304864585399628
18	TO	sus-plus-plus_dyn-plus-plus	0.01940802112221718	0.04005545377731323
18	VO	sus-plus-plus_dyn-plus-plus	0.01187869906425476	0.020004021003842354
18	hV4	sus-plus-plus_dyn-plus-plus	0.017090123146772385	0.029546791687607765
19	V1	sus-plus-plus_dyn-plus-plus	0.056357160210609436	0.1291925013065338
20	LO	sus-plus-plus_dyn-plus-plus	0.02859671600162983	0.05328241363167763
20	TO	sus-plus-plus_dyn-plus-plus	-0.0002027896698564291	0.0052477335557341576
20	V2	sus-plus-plus_dyn-plus-plus	0.07627739012241364	0.10607311874628067
20	V3AB	sus-plus-plus_dyn-plus-plus	0.005658287554979324	0.009631437249481678
20	V3	sus-plus-plus_dyn-plus-plus	0.08149852603673935	0.10787589848041534
20	VO	sus-plus-plus_dyn-plus-plus	0.0012082268949598074	0.0061577060259878635
20	hV4	sus-plus-plus_dyn-plus-plus	0.01090717501938343	0.02368796616792679
21	V1	sus-plus-plus_dyn-plus-plus	0.21974870562553406	0.24091540277004242
21	V2	sus-plus-plus_dyn-plus-plus	0.23511254787445068	0.24638323485851288
22	LO	sus-plus-plus_dyn-plus-plus	0.008896734565496445	0.027156813070178032
22	V3AB	sus-plus-plus_dyn-plus-plus	0.001873163040727377	0.007335267961025238
22	V3	sus-plus-plus_dyn-plus-plus	0.016355102881789207	0.047321874648332596
22	hV4	sus-plus-plus_dyn-plus-plus	0.02777339518070221	0.06878221780061722
23	TO	sus-plus-plus_dyn-plus-plus	0.02698282152414322	0.04869482293725014
23	VO	sus-plus-plus_dyn-plus-plus	0.009702467359602451	0.018627554178237915
24	V1	sus-plus-plus_dyn-plus-plus	0.1904233694076538	0.23444396257400513
24	V2	sus-plus-plus_dyn-plus-plus	0.15687987208366394	0.2062082588672638
25	V3AB	sus-plus-plus_dyn-plus-plus	0.0036009957548230886	0.011519663967192173
25	V3	sus-plus-plus_dyn-plus-plus	0.004425026476383209	0.028204599395394325
25	hV4	sus-plus-plus_dyn-plus-plus	0.00653121480718255	0.026856279000639915
26	LO	sus-plus-plus_dyn-plus-plus	0.022903665900230408	0.0550653412938118
26	TO	sus-plus-plus_dyn-plus-plus	0.018045587465167046	0.0375484824180603
26	VO	sus-plus-plus_dyn-plus-plus	0.0016547481063753366	0.0001579175004735589
27	V1	sus-plus-plus_dyn-plus-plus	0.2663310170173645	0.2689999043941498
27	V2	sus-plus-plus_dyn-plus-plus	0.19832223653793335	0.1982298195362091
28	LO	sus-plus-plus_dyn-plus-plus	0.009237059392035007	0.018482090905308723
28	TO	sus-plus-plus_dyn-plus-plus	0.012046297080814838	0.039187241345644
28	V3AB	sus-plus-plus_dyn-plus-plus	0.010780354961752892	0.024227026849985123
28	V3	sus-plus-plus_dyn-plus-plus	0.01267922855913639	0.034197594970464706
28	VO	sus-plus-plus_dyn-plus-plus	0.005253535229712725	0.017496781423687935
28	hV4	sus-plus-plus_dyn-plus-plus	0.010147987864911556	0.020509645342826843
30	LO	sus-plus-plus_dyn-plus-plus	0.1284807026386261	0.1583671271800995
30	TO	sus-plus-plus_dyn-plus-plus	0.02254602313041687	0.03931746631860733
30	V1	sus-plus-plus_dyn-plus-plus	0.22627712786197662	0.25265783071517944
30	V2	sus-plus-plus_dyn-plus-plus	0.20372481644153595	0.23402346670627594
30	V3AB	sus-plus-plus_dyn-plus-plus	0.024590155109763145	0.040241483598947525
30	V3	sus-plus-plus_dyn-plus-plus	0.15270915627479553	0.20287500321865082
30	VO	sus-plus-plus_dyn-plus-plus	0.014574413187801838	0.02185453288257122
30	hV4	sus-plus-plus_dyn-plus-plus	0.04472770914435387	0.06766285747289658
1	V1	sus-plus-plus_dyn-zero-zero	0.38619691133499146	0.37751829624176025
1	V2	sus-plus-plus_dyn-zero-zero	0.3033788204193115	0.30829551815986633
1	V3AB	sus-plus-plus_dyn-zero-zero	0.06716522574424744	0.08628402650356293
1	V3	sus-plus-plus_dyn-zero-zero	0.2763601541519165	0.2915673851966858
1	VO	sus-plus-plus_dyn-zero-zero	0.011051634326577187	0.01980428397655487
1	hV4	sus-plus-plus_dyn-zero-zero	0.04019983112812042	0.06366735696792603
2	V1	sus-plus-plus_dyn-zero-zero	0.09210218489170074	0.16866442561149597
2	V2	sus-plus-plus_dyn-zero-zero	0.15598434209823608	0.20458222925662994
2	V3AB	sus-plus-plus_dyn-zero-zero	0.02292468398809433	0.038713570684194565
2	V3	sus-plus-plus_dyn-zero-zero	0.11092204600572586	0.1567072868347168
2	VO	sus-plus-plus_dyn-zero-zero	0.006635896861553192	0.01332860067486763
2	hV4	sus-plus-plus_dyn-zero-zero	0.02114945650100708	0.040668901056051254
3	LO	sus-plus-plus_dyn-zero-zero	0.1540483981370926	0.19702376425266266
3	TO	sus-plus-plus_dyn-zero-zero	0.04164630174636841	0.06594990193843842
3	V1	sus-plus-plus_dyn-zero-zero	0.26372745633125305	0.28736817836761475
3	V2	sus-plus-plus_dyn-zero-zero	0.18202266097068787	0.22404849529266357
3	VO	sus-plus-plus_dyn-zero-zero	0.019840868189930916	0.03912416845560074
3	hV4	sus-plus-plus_dyn-zero-zero	0.037341535091400146	0.06735479831695557
4	LO	sus-plus-plus_dyn-zero-zero	0.04592140391469002	0.09872126579284668
4	TO	sus-plus-plus_dyn-zero-zero	0.00611100671812892	0.020868659019470215
4	V1	sus-plus-plus_dyn-zero-zero	0.32681912183761597	0.3232477009296417
4	V3AB	sus-plus-plus_dyn-zero-zero	0.023922167718410492	0.03999095782637596
4	VO	sus-plus-plus_dyn-zero-zero	0.005261973477900028	0.013101163320243359
4	hV4	sus-plus-plus_dyn-zero-zero	0.03756474703550339	0.06779266148805618
5	LO	sus-plus-plus_dyn-zero-zero	0.1151876375079155	0.16285891830921173
5	TO	sus-plus-plus_dyn-zero-zero	0.02085622400045395	0.03962921351194382
5	V1	sus-plus-plus_dyn-zero-zero	0.25868934392929077	0.26504969596862793
5	V3AB	sus-plus-plus_dyn-zero-zero	0.04454448074102402	0.060034334659576416
5	VO	sus-plus-plus_dyn-zero-zero	0.016176622360944748	0.030059367418289185
5	hV4	sus-plus-plus_dyn-zero-zero	0.06037294119596481	0.09199464321136475
6	LO	sus-plus-plus_dyn-zero-zero	0.030503371730446815	0.07520104944705963
6	TO	sus-plus-plus_dyn-zero-zero	0.009171862155199051	0.02292967401444912
6	V1	sus-plus-plus_dyn-zero-zero	0.16868314146995544	0.2123594731092453
6	V2	sus-plus-plus_dyn-zero-zero	0.12490993738174438	0.17246222496032715
6	V3AB	sus-plus-plus_dyn-zero-zero	0.006187520921230316	0.011823223903775215
6	V3	sus-plus-plus_dyn-zero-zero	0.11463002860546112	0.14724425971508026
6	hV4	sus-plus-plus_dyn-zero-zero	0.013804731890559196	0.02924950420856476
7	LO	sus-plus-plus_dyn-zero-zero	0.09032142162322998	0.12751634418964386
7	TO	sus-plus-plus_dyn-zero-zero	0.013075239956378937	0.036353230476379395
7	V2	sus-plus-plus_dyn-zero-zero	0.08307689428329468	-1.6980599164962769
7	V3AB	sus-plus-plus_dyn-zero-zero	0.0483846440911293	0.07961679250001907
7	V3	sus-plus-plus_dyn-zero-zero	0.21204236149787903	0.23473751544952393
7	VO	sus-plus-plus_dyn-zero-zero	0.013043352402746677	0.021893925964832306
7	hV4	sus-plus-plus_dyn-zero-zero	0.04634828120470047	0.00023043823603074998
8	LO	sus-plus-plus_dyn-zero-zero	0.021046072244644165	0.05460571497678757
8	TO	sus-plus-plus_dyn-zero-zero	0.005753548350185156	0.013026410713791847
8	V1	sus-plus-plus_dyn-zero-zero	0.26070672273635864	0.28017523884773254
8	VO	sus-plus-plus_dyn-zero-zero	0.005598763935267925	0.010188840329647064
8	hV4	sus-plus-plus_dyn-zero-zero	0.014911599457263947	0.024666601791977882
9	LO	sus-plus-plus_dyn-zero-zero	0.31912267208099365	0.32186785340309143
9	TO	sus-plus-plus_dyn-zero-zero	0.037911705672740936	0.07004982233047485
9	V1	sus-plus-plus_dyn-zero-zero	0.32482248544692993	0.31786343455314636
9	V2	sus-plus-plus_dyn-zero-zero	0.32824236154556274	0.33219483494758606
9	VO	sus-plus-plus_dyn-zero-zero	0.029736965894699097	0.049397971481084824
10	V1	sus-plus-plus_dyn-zero-zero	0.30018576979637146	0.3134290277957916
10	V2	sus-plus-plus_dyn-zero-zero	0.24818015098571777	0.2575928270816803
10	V3AB	sus-plus-plus_dyn-zero-zero	0.026655051857233047	0.04273734986782074
10	V3	sus-plus-plus_dyn-zero-zero	0.18292824923992157	0.2095210701227188
10	VO	sus-plus-plus_dyn-zero-zero	0.013696487061679363	0.029043225571513176
11	V1	sus-plus-plus_dyn-zero-zero	0.2226564735174179	0.23321786522865295
11	V2	sus-plus-plus_dyn-zero-zero	0.12294770777225494	0.16998285055160522
11	V3AB	sus-plus-plus_dyn-zero-zero	0.019703909754753113	0.04218077287077904
11	V3	sus-plus-plus_dyn-zero-zero	0.1413320004940033	0.17937462031841278
11	VO	sus-plus-plus_dyn-zero-zero	0.00867268443107605	0.015087601728737354
12	TO	sus-plus-plus_dyn-zero-zero	0.09519261121749878	0.11086571961641312
12	V1	sus-plus-plus_dyn-zero-zero	0.1394234001636505	0.17719212174415588
12	V2	sus-plus-plus_dyn-zero-zero	0.16094958782196045	0.18997378647327423
12	V3AB	sus-plus-plus_dyn-zero-zero	0.0691823735833168	0.09734594821929932
12	V3	sus-plus-plus_dyn-zero-zero	0.23656871914863586	0.2541400194168091
12	VO	sus-plus-plus_dyn-zero-zero	0.025353528559207916	0.03696261718869209
13	LO	sus-plus-plus_dyn-zero-zero	0.06012148782610893	0.12291824072599411
13	TO	sus-plus-plus_dyn-zero-zero	0.041659507900476456	0.07291155308485031
13	V1	sus-plus-plus_dyn-zero-zero	0.27655407786369324	0.2907710075378418
13	V2	sus-plus-plus_dyn-zero-zero	0.19139772653579712	0.23619447648525238
13	V3AB	sus-plus-plus_dyn-zero-zero	0.09781065583229065	0.12441282719373703
13	V3	sus-plus-plus_dyn-zero-zero	0.1896883249282837	0.23686102032661438
13	VO	sus-plus-plus_dyn-zero-zero	0.009980358183383942	0.019368568435311317
13	hV4	sus-plus-plus_dyn-zero-zero	0.0360008105635643	0.06788400560617447
14	LO	sus-plus-plus_dyn-zero-zero	0.06611667573451996	0.12037044018507004
14	TO	sus-plus-plus_dyn-zero-zero	0.012056434527039528	0.02101234346628189
14	V3AB	sus-plus-plus_dyn-zero-zero	0.012092655524611473	0.02846554107964039
14	VO	sus-plus-plus_dyn-zero-zero	0.005007447209209204	0.011072564870119095
14	hV4	sus-plus-plus_dyn-zero-zero	0.01964862085878849	0.03831174969673157
15	LO	sus-plus-plus_dyn-zero-zero	0.12441211938858032	0.17382538318634033
15	V1	sus-plus-plus_dyn-zero-zero	0.23722857236862183	0.26177528500556946
16	LO	sus-plus-plus_dyn-zero-zero	0.010494275949895382	0.03846927732229233
16	TO	sus-plus-plus_dyn-zero-zero	0.012930775061249733	0.030909279361367226
16	V2	sus-plus-plus_dyn-zero-zero	0.1805257648229599	0.1940038651227951
16	V3AB	sus-plus-plus_dyn-zero-zero	0.026299675926566124	0.04783350229263306
16	V3	sus-plus-plus_dyn-zero-zero	0.09832276403903961	0.1273888796567917
16	VO	sus-plus-plus_dyn-zero-zero	0.004058899823576212	0.005773907992988825
16	hV4	sus-plus-plus_dyn-zero-zero	0.021025780588388443	0.03934808820486069
17	TO	sus-plus-plus_dyn-zero-zero	0.028487011790275574	0.05483676865696907
17	V1	sus-plus-plus_dyn-zero-zero	0.26668044924736023	0.2916380763053894
17	VO	sus-plus-plus_dyn-zero-zero	0.009619426913559437	0.020692309364676476
18	V1	sus-plus-plus_dyn-zero-zero	0.15023045241832733	0.18664026260375977
18	V2	sus-plus-plus_dyn-zero-zero	0.1342320740222931	0.17148995399475098
18	V3AB	sus-plus-plus_dyn-zero-zero	0.048899684101343155	0.07875161617994308
18	V3	sus-plus-plus_dyn-zero-zero	0.11019811034202576	0.1547374576330185
18	hV4	sus-plus-plus_dyn-zero-zero	0.01713351160287857	0.02956455573439598
19	LO	sus-plus-plus_dyn-zero-zero	0.029734525829553604	0.06358249485492706
19	TO	sus-plus-plus_dyn-zero-zero	0.011989718303084373	0.02554989419877529
19	V3AB	sus-plus-plus_dyn-zero-zero	0.009328873828053474	0.017339030280709267
19	V3	sus-plus-plus_dyn-zero-zero	0.08520816266536713	0.12773044407367706
19	VO	sus-plus-plus_dyn-zero-zero	0.012765348888933659	0.018156448379158974
19	hV4	sus-plus-plus_dyn-zero-zero	0.025822240859270096	0.055637482553720474
20	V1	sus-plus-plus_dyn-zero-zero	0.12012636661529541	0.14412957429885864
20	V2	sus-plus-plus_dyn-zero-zero	0.07624168694019318	0.1060674861073494
21	LO	sus-plus-plus_dyn-zero-zero	0.12605184316635132	0.16378085315227509
21	V1	sus-plus-plus_dyn-zero-zero	0.2197256237268448	0.24090515077114105
21	V2	sus-plus-plus_dyn-zero-zero	0.23508888483047485	0.24645231664180756
21	V3AB	sus-plus-plus_dyn-zero-zero	0.041886813938617706	0.05975319817662239
21	V3	sus-plus-plus_dyn-zero-zero	0.24054227769374847	0.24585019052028656
21	hV4	sus-plus-plus_dyn-zero-zero	0.05318537726998329	0.0822739228606224
22	LO	sus-plus-plus_dyn-zero-zero	0.008980627171695232	0.02741239033639431
22	TO	sus-plus-plus_dyn-zero-zero	0.0016244964208453894	0.010805586352944374
22	VO	sus-plus-plus_dyn-zero-zero	0.002563833026215434	0.017710816115140915
22	hV4	sus-plus-plus_dyn-zero-zero	0.027813900262117386	0.06883528083562851
23	LO	sus-plus-plus_dyn-zero-zero	0.09781351685523987	0.12392432987689972
23	TO	sus-plus-plus_dyn-zero-zero	0.026318218559026718	0.04830315336585045
23	V3AB	sus-plus-plus_dyn-zero-zero	0.048206962645053864	0.0672248974442482
23	V3	sus-plus-plus_dyn-zero-zero	0.22351223230361938	0.24158813059329987
23	VO	sus-plus-plus_dyn-zero-zero	0.009366774931550026	0.017831318080425262
23	hV4	sus-plus-plus_dyn-zero-zero	0.05334916710853577	0.09208276122808456
24	TO	sus-plus-plus_dyn-zero-zero	0.0395796112716198	0.06264647841453552
24	VO	sus-plus-plus_dyn-zero-zero	0.026403166353702545	0.04019301384687424
